Date,Customer Search Term,Keyword ID,Keyword Text,Match Type,Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Campaign Status,Clicks,Cost (*),Impressions,Portfolio Name,1 Day Total Conversions,1 Day Advertised SKU Conversions
45896,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,3,2.25,174,Picnic Table,0,0
45896,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.15,184,,0,0
45896,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,3,1.89,1277,Paint Roller Kits,0,0
45896,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,4,2.22,120,Paint roller cover,1,1
45896,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,5,2.56,132,Seat belt grabber,3,2
45896,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,7,2.94,238,Picnic Table,0,0
45897,,,,,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,1,Seat belt grabber,0,0
45897,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,2,Fireplace doors,0,0
45897,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,16,Fireplace doors,0,0
45897,,,,,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,4,Fireplace doors,0,0
45897,,,,,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,7,Fireplace doors,0,0
45897,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,7,5.29,594,Fireplace Painting Kit,0,0
45897,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,2,0.97,92,Fireplace doors,0,0
45897,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,53,,0,0
45897,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,0,0.0,927,Paint Roller Kits,0,0
45897,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,1.0,46,Fireplace doors,0,0
45897,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,2,1.0,344,Paint Roller Kits,0,0
45897,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.65,105,Paint roller cover,0,0
45897,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,2,1.0,300,,1,1
45897,,,,,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,2,1.5,340,Fireplace Cleaner,0,0
45897,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.55,708,Smoke Extractor,0,0
45897,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,3,1.36,188,Seat belt grabber,1,1
45897,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.25,342,,0,0
45897,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,3,2.14,780,Paint Roller Kits,0,0
45897,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,6,3.89,280,Paint roller cover,0,0
45898,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,2,0.51,8,Fireplace doors,0,0
45898,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,5,Fireplace doors,0,0
45898,,,,,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,2,Fireplace doors,0,0
45898,,,,,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,4,Seat belt grabber,0,0
45898,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,5,3.19,892,Fireplace Painting Kit,0,0
45898,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,45,,0,0
45898,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,0,0.0,85,Paint roller cover,0,0
45898,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,505,Paint Roller Kits,0,0
45898,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,4,1.45,42,Fireplace doors,0,0
45898,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,3,1.35,99,Fireplace doors,0,0
45898,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,3,2.07,219,,1,1
45898,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.26,155,Seat belt grabber,0,0
45898,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,320,Paint Roller Kits,0,0
45898,,,,,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,2,1.5,95,Fireplace Cleaner,0,0
45898,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.68,310,Paint Roller Kits,0,0
45898,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.41,369,Smoke Extractor,0,0
45898,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.28,431,,0,0
45898,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,5,3.26,311,Paint roller cover,0,0
45898,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,9,3.25,771,Picnic Table,0,0
45898,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,11,3.16,373,Picnic Table,0,0
45899,,,,,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,0,Fireplace doors,0,0
45899,,,,,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,4,Fireplace doors,0,0
45899,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,22,Fireplace doors,0,0
45899,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,1,0.24,14,Fireplace doors,0,0
45899,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,2,0.94,31,Fireplace doors,0,0
45899,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.5,60,Fireplace doors,0,0
45899,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,8,6.04,1034,Fireplace Painting Kit,0,0
45899,,,,,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,1,0.06,3,Fireplace doors,0,0
45899,,,,,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,1,0.35,7,Seat belt grabber,0,0
45899,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,1,0.5,18,,0,0
45899,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,4,2.13,70,,1,1
45899,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,4,2.0,404,Paint Roller Kits,0,0
45899,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,2,1.15,110,Paint roller cover,0,0
45899,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,356,Smoke Extractor,0,0
45899,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.48,491,Paint Roller Kits,1,1
45899,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,3,1.52,147,Seat belt grabber,1,1
45899,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,3,2.25,495,,0,0
45899,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,5,3.78,104,Paint roller cover,0,0
45899,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,6,4.5,153,Picnic Table,0,0
45899,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,6,3.64,975,Paint Roller Kits,0,0
45899,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,10,2.82,389,Picnic Table,0,0
45900,,,,,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,1,Fireplace doors,0,0
45900,,,,,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,0,0.0,1,Fireplace doors,0,0
45900,,,,,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,2,Fireplace doors,0,0
45900,,,,,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,45,Fireplace doors,0,0
45900,,,,,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,1,0.19,17,Fireplace doors,0,0
45900,,,,,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,6,3.78,1160,Fireplace Painting Kit,0,0
45900,,,,,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,31,,0,0
45900,,,,,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,0,0.0,107,Paint roller cover,0,0
45900,,,,,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,1,0.19,7,Seat belt grabber,0,0
45900,,,,,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,5,1.71,130,Fireplace doors,1,0
45900,,,,,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,4,2.0,403,Paint Roller Kits,0,0
45900,,,,,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,2,1.31,283,,1,1
45900,,,,,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,4,0.98,49,Fireplace doors,0,0
45900,,,,,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,0.96,140,Seat belt grabber,0,0
45900,,,,,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,252,Smoke Extractor,1,1
45900,,,,,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,2,1.8,289,,0,0
45900,,,,,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.68,873,Paint Roller Kits,1,1
45900,,,,,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,3,1.74,657,Paint Roller Kits,0,0
45900,,,,,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,5,3.78,249,Paint roller cover,0,0
45900,,,,,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,6,4.5,781,Picnic Table,0,0
45900,,,,,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,10,2.76,402,Picnic Table,0,0
45875,superior br36 fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.5,1,Fireplace doors,1,1
45875,temco fireplace glass doors,229319272911725,+temco +fireplace +doors,BROAD,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,1,0.5,1,Fireplace doors,1,1
45875,brick oven sealer,451759101236199,brick sealer,BROAD,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,1,0.75,1,,0,0
45875,scrub brush for stone,505086368739077,close-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.75,1,Fireplace Cleaner,0,0
45875,white wash for brick,413906447222286,loose-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.75,1,Fireplace Cleaner,0,0
45875,18 inch paint roller kit purdy,356160643642552,18 inch paint roller kit,BROAD,471209191239513,Ad group - 3/21/2025 20:10:53,283551304425268,"Rollers, Frame, Pole PPC - B0DP7V8WJS - Shane",PAUSED,1,1.12,1,Paint Roller Kits,0,0
45875,heatilator fireplace doors 42,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.42,2,Fireplace doors,0,0
45875,3 inch foam roller brush,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.75,3,Paint roller cover,0,0
45875,3 inch paint roller smooth,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,3,Paint roller cover,1,1
45875,3 inch paint roller frame,444578015427974,3 inch roller frame,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.75,4,Paint roller cover,0,0
45875,"3"" 1/2 inch nap roller",558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.82,4,Paint roller cover,0,0
45875,seat belt grabber for adults,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.47,5,Seat belt grabber,0,0
45875,paint rollers 3 inch,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,5,Paint roller cover,0,0
45875,heatilator fireplace doors e36,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.47,8,Fireplace doors,0,0
45875,smoke spray odor eliminator,520355802217211,smoke odor eliminator,BROAD,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,1,1.12,8,Smoke Extractor,0,0
45875,3 inch rollers for painting,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.82,9,Paint roller cover,0,0
45875,superior br-36-2 fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.28,12,Fireplace doors,0,0
45875,seat belt grabber,515924042900973,seat belt grabber,PHRASE,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,1,0.78,23,,0,0
45875,brick cleaner indoor fireplace,391021564176625,brick cleaner,PHRASE,445098480064128,CLNR-BRUSH Manual Targeting Ad Group - 6/19/2025 17:06:07.548,428349113620191,Cleaner/Brush Manual Target Exact Campaign,PAUSED,1,1.12,32,,0,0
45875,3 inch paint roller,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.75,35,Paint roller cover,1,1
45875,heatilator fireplace doors,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.33,49,Fireplace doors,0,0
45875,brick cleaner indoor,391021564176625,brick cleaner,PHRASE,445098480064128,CLNR-BRUSH Manual Targeting Ad Group - 6/19/2025 17:06:07.548,428349113620191,Cleaner/Brush Manual Target Exact Campaign,PAUSED,1,0.76,56,,0,0
45875,smoke eliminator,478439030578220,smoke eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,0.75,126,Smoke Extractor,0,0
45875,fireplace brick cleaner,391021564176625,brick cleaner,PHRASE,445098480064128,CLNR-BRUSH Manual Targeting Ad Group - 6/19/2025 17:06:07.548,428349113620191,Cleaner/Brush Manual Target Exact Campaign,PAUSED,1,0.98,150,,0,0
45875,smoke odor eliminator,371554855635513,smoke odor eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,0.75,157,Smoke Extractor,0,0
45875,smoke odor eliminator,282307856034099,smoke odor eliminator,EXACT,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,1,1.23,167,Smoke Extractor,0,0
45875,heat n glo fireplace glass doors,108427778085912,+heat +glo +fireplace +glass +doors,BROAD,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,2,0.79,2,Fireplace doors,0,0
45875,seat belt grabber handle,515924042900973,seat belt grabber,PHRASE,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,2,1.27,7,,0,0
45875,paint roller 3 inch,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,2,1.72,43,Paint roller cover,1,1
45875,seat belt grabber for seniors,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,0.87,67,Seat belt grabber,0,0
45875,18 inch paint roller kit,374101327575325,18 inch paint roller kit,EXACT,471209191239513,Ad group - 3/21/2025 20:10:53,283551304425268,"Rollers, Frame, Pole PPC - B0DP7V8WJS - Shane",PAUSED,2,2.7,233,Paint Roller Kits,0,0
45876,brick anew sealer,451759101236199,brick sealer,BROAD,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,1,0.33,1,,0,0
45876,"3"" paint roller refills",543496611169468,3in paint roller refill,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.46,1,Paint roller cover,0,0
45876,liquid to give it shine and clean chimney bricks,413906447222286,loose-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.57,1,Fireplace Cleaner,0,0
